timm_convnext_v2,16,-1,224,FP,False,operator-level-cost-model,457.6733549052517,4481.166839599609
timm_convnext_v2,64,-1,224,HP,False,operator-level-cost-model,182.69572121749954,4218.416690826416
timm_convnext_v2,256,-1,224,HP,True,operator-level-cost-model,805.8527228539043,5270.859479904175
timm_convnext_v2,32,-1,224,MP,False,operator-level-cost-model,149.79872471718232,4969.623327255249
timm_convnext_v2,32,-1,224,FP,True,operator-level-cost-model,964.3012291184392,5111.906290054321
timm_convnext_v2,64,-1,224,MP,False,operator-level-cost-model,283.8372998352984,4049.0355491638184
timm_convnext_v2,128,-1,224,HP,True,operator-level-cost-model,406.74270098404156,4254.422664642334
timm_vit,64,-1,224,HP,False,operator-level-cost-model,133.28461860228228,4014.8167610168457
timm_convnext_v2,128,-1,224,FP,True,operator-level-cost-model,3811.4443015058255,4144.141912460327
timm_vit,32,-1,224,FP,False,operator-level-cost-model,485.11018579881465,3925.248146057129
timm_vit,64,-1,224,MP,False,operator-level-cost-model,165.65259133997503,4813.77911567688
timm_vit,64,-1,224,MP,False,operator-level-cost-model,165.65259133997503,4495.457887649536
llama_v3_1b,4,1024,-1,FP,False,operator-level-cost-model,494.75869417214074,926.9061088562012
hf_clip,32,20,336,FP,False,operator-level-cost-model,609.1492884661359,3659.4905853271484
timm_vit,128,-1,224,HP,True,operator-level-cost-model,326.3550200172342,5610.17918586731
hf_clip,64,20,336,MP,False,operator-level-cost-model,251.3669600607504,5414.536714553833
timm_vit,256,-1,224,HP,True,operator-level-cost-model,645.3614803552913,5925.154685974121
hf_clip,32,20,336,FP,False,operator-level-cost-model,609.1492884661359,2869.342803955078
timm_vit,64,-1,224,FP,True,operator-level-cost-model,1176.446251103102,4474.604368209839
llama_v3_1b,4,1024,-1,MP,False,operator-level-cost-model,120.4540733133128,1068.9692497253418
llama_v3_1b,2,8192,-1,HP,True,operator-level-cost-model,363.61542176499074,1120.927095413208
llama_v3_1b,8,2048,-1,FP,True,operator-level-cost-model,2201.575203697287,1146.6565132141113
llama_v3_1b,1,16384,-1,HP,True,operator-level-cost-model,371.8551337586842,1185.8880519866943
llama_v3_1b,4,2048,-1,FP,True,operator-level-cost-model,1116.8823830246124,1156.28981590271
hf_clip,64,20,336,MP,False,operator-level-cost-model,251.3669600607504,3371.629476547241
gemma_2b,8,512,-1,MP,False,operator-level-cost-model,202.63783257050727,1224.527359008789
llama_v3_1b,4,4096,-1,HP,True,operator-level-cost-model,353.2219987578354,1158.243179321289
llama_v3_1b,8,2048,-1,HP,True,operator-level-cost-model,348.0138095910282,1169.9621677398682
gemma_2b,2,2048,-1,MP,False,operator-level-cost-model,203.82162150461912,1221.7450141906738
llama_v3_1b,4,2048,-1,HP,True,operator-level-cost-model,182.06961972487426,1163.450002670288
gemma_2b,2,2048,-1,FP,True,operator-level-cost-model,1093.6368541446893,1337.6507759094238
gemma_2b,4,1024,-1,FP,True,operator-level-cost-model,1068.7151940999336,1306.175947189331
hf_clip,64,20,336,HP,True,operator-level-cost-model,241.05152415215724,3877.4631023406982
hf_clip,128,20,336,HP,True,operator-level-cost-model,476.81234976146516,3998.966932296753
gemma_2b,4,2048,-1,HP,True,operator-level-cost-model,312.8535321736604,1359.2793941497803
gemma_2b,2,4096,-1,HP,True,operator-level-cost-model,315.8706559530323,1342.923641204834
hf_GPT2,16,1024,-1,HP,False,operator-level-cost-model,269.5783497527123,1626.762866973877
hf_GPT2,16,2048,-1,HP,True,operator-level-cost-model,669.1378433247984,1923.7573146820068
hf_GPT2,8,4096,-1,HP,True,operator-level-cost-model,687.200892110142,1945.594310760498
hf_GPT2,16,512,-1,MP,False,operator-level-cost-model,228.8060817492477,2214.5836353302
hf_GPT2,8,1024,-1,MP,False,operator-level-cost-model,228.81950122232894,2207.0999145507812
hf_GPT2,8,2048,-1,FP,True,operator-level-cost-model,2046.8221998923916,2205.8322429656982
hf_GPT2,16,2048,-1,FP,True,operator-level-cost-model,4078.966140449137,2232.217311859131
hf_GPT2,2,8192,-1,HP,True,operator-level-cost-model,366.044206962578,2325.643539428711
hf_clip,64,20,336,FP,True,operator-level-cost-model,1474.8731950581198,2362.4746799468994
hf_T5,6,512,-1,MP,False,operator-level-cost-model,169.9318845541253,3767.061948776245
hf_T5,1,2048,-1,FP,True,operator-level-cost-model,475.25530138397363,3952.209234237671
hf_T5,4,1024,-1,HP,False,operator-level-cost-model,276.18537058378433,6481.449365615845
hf_T5,2,1024,-1,FP,True,operator-level-cost-model,338.2451836104997,6463.96017074585
hf_T5,1,2048,-1,MP,True,operator-level-cost-model,292.33965160038196,7373.668432235718
hf_T5,1,2048,-1,HP,True,operator-level-cost-model,244.98814919490542,7427.266597747803
hf_T5,1,2048,-1,HP,True,operator-level-cost-model,244.98814919490542,8630.70821762085
